botName,type,description,symbol,status,quantity,daysInTrade,openPrice,closePrice,premium,pnl,ror,returnPct,risk,ev,alpha,highReturnPct,lowReturnPct,highReturnPctDate,lowReturnPctDate,expiration,openDate,closeDate,tags,underlyingOpen,underlyingClose
"Nigiri-Paper-v1","shortputspread","-704 put, +699 put","SPY","closed",10,3,0.1,0.07,-100,30,0.006122,0.3,4900,"5.62101","0.011495","0.4","-0.2","2026-05-08 15:53:00","2026-05-08 10:16:00","2026-05-15 16:00:00","2026-05-08 09:45:30","2026-05-11 09:45:13","",735.63,738.61
"IC-SPX-FastPT25-S2","shortcallspread","-7,455 call, +7,460 call","SPX","closed",10,0,0.1,0.15,-100,-50,-0.010204,-0.5,4900,"2.41422","0.004927","0","-0.5","2026-05-11 09:34:03","2026-05-11 09:42:00","2026-05-11 16:00:00","2026-05-11 09:34:03","2026-05-11 09:44:02","call side",7399.77,7403.31
"IC-SPX-FastPT25-S2","shortputspread","-7,345 put, +7,340 put","SPX","closed",10,0,0.25,0.15,-250,100,0.021053,0.4,4750,"17.72807","0.037322","0.4","-0.12","2026-05-11 09:44:00","2026-05-11 09:37:00","2026-05-11 16:00:00","2026-05-11 09:34:02","2026-05-11 09:44:00","put side",7400.23,7402.73
"IC-SPX-FastPT25-S2","shortputspread","-7,335 put, +7,330 put","SPX","closed",10,0,0.25,0.15,-250,100,0.021053,0.4,4750,"14.89429","0.03116","0.4","0.12","2026-05-11 09:41:00","2026-05-11 09:31:01","2026-05-11 16:00:00","2026-05-11 09:31:01","2026-05-11 09:41:00","put side",7390.62,7399.91
"IC-SPX-FastPT25-S2","shortcallspread","-7,445 call, +7,450 call","SPX","closed",10,0,0.15,0.3,-150,-150,-0.030928,-1,4850,"4.1983","0.008621","0.2","-0.13333333","2026-05-11 09:31:01","2026-05-11 09:33:00","2026-05-11 16:00:00","2026-05-11 09:31:01","2026-05-11 09:34:01","call side",7391.21,7399.81
"Friday 14 DTE Broken Wing IB (B-70)","ironbutterfly","+7,260 put, -7,320 put, -7,320 call, +7,360 call","SPX","closed",1,3,41.9,40.5,-4190,140,0.077348,0.033413,1810,"-92.76327","-0.05125","0.03341289","-0.00596659","2026-05-11 09:33:00","2026-05-08 14:56:00","2026-05-22 16:00:00","2026-05-08 10:30:05","2026-05-11 09:33:00","14 dte",7390.31,7399.07
"QQQ-IC-0DTE-Raw-HoldToExp","shortputspread","-702 put, +700 put","QQQ","closed",1,0,0.15,0.01,-15,14,0.075676,0.933333,185,"9.8789","0.05369","1","-0.26666667","2026-05-08 15:14:00","2026-05-08 11:19:00","2026-05-08 16:00:00","2026-05-08 11:01:01","2026-05-08 15:50:00","put side",706.85,710.24
"QQQ-IC-0DTE-HedgeD-Conditional","shortcallspread","-711 call, +713 call","QQQ","closed",25,0,0.07,0.17,-175,-250,-0.051813,-1.428571,4825,"2.47832","0.012908","0","-6","2026-05-08 11:19:00","2026-05-08 13:36:00","2026-05-08 16:00:00","2026-05-08 11:18:05","2026-05-08 15:50:00","call side",706.15,710.24
"QQQ-IC-0DTE-Raw-HoldToExp","shortcallspread","-711 call, +713 call","QQQ","closed",1,0,0.07,0.17,-7,-10,-0.051813,-1.428571,193,"2.47832","0.012908","0","-6","2026-05-08 11:19:00","2026-05-08 13:36:00","2026-05-08 16:00:00","2026-05-08 11:18:03","2026-05-08 15:50:00","call side",706.13,710.24
"QQQ-IC-0DTE-HedgeA-S1","shortcallspread","-711 call, +713 call","QQQ","closed",25,0,0.07,0.17,-175,-250,-0.051813,-1.428571,4825,"2.47832","0.012908","0","-6","2026-05-08 11:19:00","2026-05-08 13:36:00","2026-05-08 16:00:00","2026-05-08 11:18:05","2026-05-08 15:50:00","call side",706.15,710.24
"QQQ-IC-0DTE-HedgeTest","shortcallspread","-711 call, +713 call","QQQ","closed",25,0,0.07,0.17,-175,-250,-0.051813,-1.428571,4825,"2.47832","0.012908","0","-6","2026-05-08 11:19:00","2026-05-08 13:36:00","2026-05-08 16:00:00","2026-05-08 11:18:04","2026-05-08 15:50:00","call side",706.16,710.24
"QQQ-IC-0DTE-Baseline","ironcondor","+704 put, -705 put, -713 call, +715 call","QQQ","closed",54,0,0.16,0.08,-864,432,0.043478,0.5,9936,"7.681974","0.042209","0.625","-0.1875","2026-05-08 14:30:00","2026-05-08 13:31:00","2026-05-08 16:00:00","2026-05-08 13:30:35","2026-05-08 14:30:32","",710.22,709.82
"QQQ-IC-0DTE-HedgeA-S1","shortputspread","-702 put, +700 put","QQQ","closed",27,0,0.15,0.06,-405,243,0.048649,0.6,4995,"9.8789","0.05369","0.66666667","-0.26666667","2026-05-08 12:16:00","2026-05-08 11:19:00","2026-05-08 16:00:00","2026-05-08 11:01:01","2026-05-08 12:16:11","put side",706.85,708.1
"QQQ-IC-0DTE-HedgeD-Conditional","shortputspread","-702 put, +700 put","QQQ","closed",27,0,0.15,0.06,-405,243,0.048649,0.6,4995,"9.8789","0.05369","0.66666667","-0.26666667","2026-05-08 12:16:00","2026-05-08 11:19:00","2026-05-08 16:00:00","2026-05-08 11:01:01","2026-05-08 12:16:11","put side",706.85,708.1
"QQQ-IC-0DTE-HedgeC-S3","shortputspread","-702 put, +700 put","QQQ","closed",27,0,0.15,0.06,-405,243,0.048649,0.6,4995,"9.8789","0.05369","0.66666667","-0.26666667","2026-05-08 12:16:00","2026-05-08 11:19:00","2026-05-08 16:00:00","2026-05-08 11:01:01","2026-05-08 12:16:11","put side",706.85,708.1
"QQQ-IC-0DTE-HedgeTest","shortputspread","-702 put, +700 put","QQQ","closed",27,0,0.15,0.06,-405,243,0.048649,0.6,4995,"9.8789","0.05369","0.66666667","-0.26666667","2026-05-08 12:16:00","2026-05-08 11:19:00","2026-05-08 16:00:00","2026-05-08 11:01:01","2026-05-08 12:16:11","put side",706.85,708.1
"QQQ-IC-0DTE-HedgeC-S3","shortcallspread","-711 call, +713 call","QQQ","closed",25,0,0.07,0.13,-175,-150,-0.031088,-0.857143,4825,"2.47832","0.012908","0","-0.71428571","2026-05-08 11:19:00","2026-05-08 11:21:00","2026-05-08 16:00:00","2026-05-08 11:18:03","2026-05-08 11:21:00","call side",706.13,706.63
"QQQ-IC-0DTE-HedgeB-S2","shortcallspread","-711 call, +713 call","QQQ","closed",25,0,0.07,0.08,-175,-25,-0.005181,-0.142857,4825,"2.47832","0.012908","0","-0.14285714","2026-05-08 11:19:00","2026-05-08 11:18:03","2026-05-08 16:00:00","2026-05-08 11:18:03","2026-05-08 11:19:01","call side",706.13,706.02
"QQQ-IC-0DTE-HedgeB-S2","shortputspread","-702 put, +700 put","QQQ","closed",27,0,0.15,0.18,-405,-81,-0.016216,-0.2,4995,"9.8789","0.05369","0","-0.13333333","2026-05-08 11:04:00","2026-05-08 11:01:00","2026-05-08 16:00:00","2026-05-08 11:01:01","2026-05-08 11:11:01","put side",706.85,706.62
"IC-SPX-FastPT25-S2","shortputspread","-7,335 put, +7,330 put","SPX","closed",10,0,0.3,0.35,-300,-50,-0.010638,-0.166667,4700,"15.60951","0.033001","0.16666667","0.1","2026-05-08 10:08:00","2026-05-08 10:07:02","2026-05-08 16:00:00","2026-05-08 10:07:02","2026-05-08 10:10:03","put side",7388.55,7387.63
"IC-SPX-FastPT25-S2","shortputspread","-7,335 put, +7,330 put","SPX","closed",10,0,0.25,0.35,-250,-100,-0.021053,-0.4,4750,"14.47241","0.030468","0","-0.08","2026-05-08 10:04:03","2026-05-08 10:07:00","2026-05-08 16:00:00","2026-05-08 10:04:03","2026-05-08 10:07:02","put side",7389.72,7388.39
"IC-SPX-FastPT25-S2","shortcallspread","-7,445 call, +7,450 call","SPX","closed",10,0,0.1,0.05,-100,50,0.010204,0.5,4900,"-1.96215","-0.003988","0.5","0.2","2026-05-08 10:06:00","2026-05-08 10:05:04","2026-05-08 16:00:00","2026-05-08 10:05:04","2026-05-08 10:06:00","call side",7389.27,7390.02
"IC-SPX-FastPT25-S2","shortputspread","-7,335 put, +7,330 put","SPX","closed",10,0,0.25,0.3,-250,-50,-0.010526,-0.2,4750,"12.84348","0.026869","0","-0.32","2026-05-08 10:03:00","2026-05-08 10:01:00","2026-05-08 16:00:00","2026-05-08 10:00:08","2026-05-08 10:04:02","put side",7391.67,7389.72
"IC-SPX-FastPT25-S2","shortcallspread","-7,445 call, +7,450 call","SPX","closed",10,0,0.1,0.05,-100,50,0.010204,0.5,4900,"-4.59435","-0.009338","0.5","0.2","2026-05-08 10:04:00","2026-05-08 10:00:08","2026-05-08 16:00:00","2026-05-08 10:00:08","2026-05-08 10:04:00","call side",7391.67,7390.27
"IC-SPX-FastPT25-S2","shortcallspread","-7,430 call, +7,435 call","SPX","closed",10,0,0.15,0.35,-150,-200,-0.041237,-1.333333,4850,"0.82989","0.001711","0.13333333","-0.86666667","2026-05-08 09:45:03","2026-05-08 10:00:00","2026-05-08 16:00:00","2026-05-08 09:45:03","2026-05-08 10:00:03","call side",7377.11,7391.13
"IC-SPX-FastPT25-S2","shortputspread","-7,325 put, +7,320 put","SPX","closed",10,0,0.3,0.2,-300,100,0.021277,0.333333,4700,"17.25007","0.036547","0.33333333","0.06666667","2026-05-08 10:00:00","2026-05-08 09:46:02","2026-05-08 16:00:00","2026-05-08 09:46:03","2026-05-08 10:00:01","put side",7380.82,7389.31
"IC-SPX-FastPT25-S2","shortputspread","-7,315 put, +7,310 put","SPX","closed",10,0,0.3,0.2,-300,100,0.021277,0.333333,4700,"18.90407","0.040221","0.33333333","0","2026-05-08 09:46:00","2026-05-08 09:32:00","2026-05-08 16:00:00","2026-05-08 09:31:01","2026-05-08 09:46:00","put side",7371.51,7380.73
"Nigiri-Paper-v1","shortputspread","-699 put, +694 put","SPY","closed",10,1,0.09,0.09,-90,0,0,0,4910,"3.237","0.006606","0.22222222","-0.66666667","2026-05-07 10:59:00","2026-05-07 13:27:00","2026-05-15 16:00:00","2026-05-07 09:45:24","2026-05-08 09:45:13","",734.28,735.46
"IC-SPX-FastPT25-S2","shortcallspread","-7,430 call, +7,435 call","SPX","closed",10,0,0.15,0.1,-150,50,0.010309,0.333333,4850,"3.01487","0.006216","0.33333333","0.13333333","2026-05-08 09:45:00","2026-05-08 09:44:00","2026-05-08 16:00:00","2026-05-08 09:43:03","2026-05-08 09:45:00","call side",7374.87,7374.56
"IC-SPX-FastPT25-S2","shortcallspread","-7,425 call, +7,430 call","SPX","closed",10,0,0.2,0.25,-200,-50,-0.010417,-0.25,4800,"4.23292","0.008764","0.15","-0.1","2026-05-08 09:31:03","2026-05-08 09:34:00","2026-05-08 16:00:00","2026-05-08 09:31:03","2026-05-08 09:43:02","call side",7369.8,7374.87
"Opening Range Breakout 60m","shortputspread","-7,355 put, +7,340 put","SPX","expired",1,0,1.9,15,-190,-1310,-1,-6.894737,1310,"-52.07091","-0.039658","0.39473684","-6.92105263","2026-05-07 10:57:00","2026-05-07 15:57:00","2026-05-07 16:00:00","2026-05-07 10:45:02","2026-05-07 16:15:00","test a",7376.25,7337.11
"QQQ-IC-0DTE-Raw-HoldToExp","shortputspread","-695 put, +693 put","QQQ","closed",1,0,0.09,0.61,-9,-52,-0.272251,-5.777778,191,"4.32227","0.022749","0","-15.33333333","2026-05-07 11:38:00","2026-05-07 15:26:00","2026-05-07 16:00:00","2026-05-07 11:01:01","2026-05-07 15:50:00","put side",700.54,695.13
"QQQ-IC-0DTE-Fortress-NoPT50","shortputspread","-688 put, +686 put","QQQ","closed",26,0,0.09,0.01,-234,208,0.041885,0.888889,4966,"9.04958","0.047629","1","-0.11111111","2026-05-07 15:37:00","2026-05-07 13:31:01","2026-05-07 16:00:00","2026-05-07 13:31:00","2026-05-07 15:50:00","put side",693.3,695.13
"QQQ-IC-0DTE-Range075-PT50-Wide2-1230PM","shortcallspread","-701 call, +703 call","QQQ","closed",1,0,0.07,0.01,-7,6,0.031088,0.857143,193,"3.7699","0.019635","1","-0.42857143","2026-05-07 13:21:00","2026-05-07 12:34:00","2026-05-07 16:00:00","2026-05-07 12:31:03","2026-05-07 15:50:00","call side",696.24,695.13
"QQQ-IC-0DTE-Raw-HoldToExp","shortcallspread","-705 call, +707 call","QQQ","closed",1,0,0.09,0.01,-9,8,0.041885,0.888889,191,"0.88556","0.004661","1","-0.22222222","2026-05-07 11:59:00","2026-05-07 11:03:00","2026-05-07 16:00:00","2026-05-07 11:02:03","2026-05-07 15:50:00","call side",700.21,695.13
"QQQ-IC-0DTE-Baseline","ironcondor","+687 put, -688 put, -697 call, +698 call","QQQ","closed",113,0,0.12,0.06,-1356,678,0.068182,0.5,9944,"9.556966","0.111128","0.66666667","-0.83333333","2026-05-07 14:53:00","2026-05-07 14:08:00","2026-05-07 16:00:00","2026-05-07 13:30:35","2026-05-07 14:53:32","",693.08,693.01
"3DTE $140-$350","ironcondor","+7,060 put, -7,070 put, -7,435 call, +7,445 call","SPX","closed",1,2,0.55,0.15,-55,40,0.042328,0.727273,945,"-23.474242","-0.02484","1","-1.72727273","2026-05-05 10:23:00","2026-05-06 15:56:00","2026-05-08 16:00:00","2026-05-05 10:05:02","2026-05-07 14:45:01","180,60percent",7250.69,7325.89
"QQQ-IC-0DTE-Range075-PT50-Wide2-1230PM","shortputspread","-691 put, +689 put","QQQ","closed",1,0,0.1,0.05,-10,5,0.026316,0.5,190,"8.07097","0.042704","0.6","-3.7","2026-05-07 14:19:00","2026-05-07 13:27:00","2026-05-07 16:00:00","2026-05-07 12:31:01","2026-05-07 14:19:11","put side",696.15,695.37
"QQQ-IC-0DTE-Fortress","shortputspread","-688 put, +686 put","QQQ","closed",26,0,0.09,0.04,-234,130,0.026178,0.555556,4966,"9.04958","0.047629","0.66666667","-0.11111111","2026-05-07 13:59:00","2026-05-07 13:31:01","2026-05-07 16:00:00","2026-05-07 13:31:00","2026-05-07 13:59:11","put side",693.3,694.99
"QQQ-IC-0DTE-Fortress-S2","shortputspread","-688 put, +686 put","QQQ","closed",26,0,0.09,0.06,-234,78,0.015707,0.333333,4966,"9.04958","0.047629","0.55555556","-0.11111111","2026-05-07 13:41:00","2026-05-07 13:31:01","2026-05-07 16:00:00","2026-05-07 13:31:00","2026-05-07 13:44:01","put side",693.3,694.27
"QQQ-IC-0DTE-HedgeD-Conditional","shortputspread","-695 put, +693 put","QQQ","closed",26,0,0.09,0.91,-234,-2132,-0.429319,-9.111111,4966,"4.32227","0.022749","0","-9","2026-05-07 11:38:00","2026-05-07 13:18:00","2026-05-07 16:00:00","2026-05-07 11:01:01","2026-05-07 13:18:00","put side",700.54,693.91
"QQQ-IC-0DTE-HedgeA-S1","shortputspread","-695 put, +693 put","QQQ","closed",26,0,0.09,0.84,-234,-1950,-0.39267,-8.333333,4966,"4.32227","0.022749","0","-8.44444444","2026-05-07 11:38:00","2026-05-07 12:16:00","2026-05-07 16:00:00","2026-05-07 11:01:01","2026-05-07 12:16:01","put side",700.54,694.25
"QQQ-IC-0DTE-HedgeTest","shortputspread","-695 put, +693 put","QQQ","closed",26,0,0.09,0.83,-234,-1924,-0.387435,-8.222222,4966,"4.32227","0.022749","0","-8.44444444","2026-05-07 11:38:00","2026-05-07 12:16:00","2026-05-07 16:00:00","2026-05-07 11:01:01","2026-05-07 12:16:01","put side",700.54,694.25
"QQQ-IC-0DTE-HedgeA-S1","shortcallspread","-705 call, +707 call","QQQ","closed",26,0,0.09,0.04,-234,130,0.026178,0.555556,4966,"0.88556","0.004661","0.66666667","-0.22222222","2026-05-07 11:50:00","2026-05-07 11:03:00","2026-05-07 16:00:00","2026-05-07 11:02:05","2026-05-07 11:50:11","call side",700.28,698.57
"QQQ-IC-0DTE-HedgeTest","shortcallspread","-705 call, +707 call","QQQ","closed",26,0,0.09,0.04,-234,130,0.026178,0.555556,4966,"0.88556","0.004661","0.66666667","-0.22222222","2026-05-07 11:50:00","2026-05-07 11:03:00","2026-05-07 16:00:00","2026-05-07 11:02:04","2026-05-07 11:50:11","call side",700.22,698.57
"QQQ-IC-0DTE-HedgeD-Conditional","shortcallspread","-705 call, +707 call","QQQ","closed",26,0,0.09,0.04,-234,130,0.026178,0.555556,4966,"0.88556","0.004661","0.66666667","-0.22222222","2026-05-07 11:50:00","2026-05-07 11:03:00","2026-05-07 16:00:00","2026-05-07 11:02:05","2026-05-07 11:50:11","call side",700.28,698.57
"QQQ-IC-0DTE-HedgeC-S3","shortcallspread","-705 call, +707 call","QQQ","closed",26,0,0.09,0.04,-234,130,0.026178,0.555556,4966,"0.88556","0.004661","0.66666667","-0.22222222","2026-05-07 11:50:00","2026-05-07 11:03:00","2026-05-07 16:00:00","2026-05-07 11:02:03","2026-05-07 11:50:11","call side",700.21,698.57
"QQQ-IC-0DTE-HedgeB-S2","shortcallspread","-705 call, +707 call","QQQ","closed",26,0,0.09,0.06,-234,78,0.015707,0.333333,4966,"0.88556","0.004661","0.55555556","-0.22222222","2026-05-07 11:25:00","2026-05-07 11:03:00","2026-05-07 16:00:00","2026-05-07 11:02:05","2026-05-07 11:31:00","call side",700.28,699.48
"QQQ-IC-0DTE-HedgeB-S2","shortputspread","-695 put, +693 put","QQQ","closed",26,0,0.09,0.16,-234,-182,-0.036649,-0.777778,4966,"4.32227","0.022749","-0.11111111","-1","2026-05-07 11:01:01","2026-05-07 11:07:00","2026-05-07 16:00:00","2026-05-07 11:01:01","2026-05-07 11:25:00","put side",700.54,699.19
"QQQ-IC-0DTE-HedgeC-S3","shortputspread","-695 put, +693 put","QQQ","closed",26,0,0.09,0.16,-234,-182,-0.036649,-0.777778,4966,"4.32227","0.022749","-0.11111111","-0.66666667","2026-05-07 11:01:01","2026-05-07 11:06:00","2026-05-07 16:00:00","2026-05-07 11:01:01","2026-05-07 11:06:00","put side",700.54,699.39
"Trendy-Paper-v1","shortputspread","-705 put, +695 put","SPY","closed",1,6,0.69,0.07,-69,62,0.066595,0.898551,931,"-54.38268","-0.058413","0.91304348","-1.07246377","2026-05-07 10:07:00","2026-05-04 12:09:00","2026-05-11 16:00:00","2026-05-01 10:45:02","2026-05-07 10:15:19",,722.93,734.73
"IC-SPX-FastPT25-S2","shortputspread","-7,305 put, +7,300 put","SPX","closed",10,0,0.35,0.35,-350,0,0,0,4650,"17.44359","0.037273","0.14285714","0.08571429","2026-05-07 09:53:00","2026-05-07 09:50:04","2026-05-07 16:00:00","2026-05-07 09:50:04","2026-05-07 09:53:02","put side",7360.84,7363.04
"IC-SPX-FastPT25-S2","shortputspread","-7,305 put, +7,300 put","SPX","closed",10,0,0.3,0.4,-300,-100,-0.021277,-0.333333,4700,"16.52184","0.035153","0.16666667","-0.16666667","2026-05-07 09:47:00","2026-05-07 09:50:00","2026-05-07 16:00:00","2026-05-07 09:46:02","2026-05-07 09:50:02","put side",7362.2,7360.84
"IC-SPX-FastPT25-S2","shortcallspread","-7,415 call, +7,420 call","SPX","closed",10,0,0.25,0.15,-250,100,0.021053,0.4,4750,"3.8064","0.00798","0.4","0","2026-05-07 09:50:00","2026-05-07 09:47:00","2026-05-07 16:00:00","2026-05-07 09:46:03","2026-05-07 09:50:00","call side",7362.26,7360.87
"IC-SPX-FastPT25-S2","shortputspread","-7,315 put, +7,310 put","SPX","closed",10,0,0.3,0.55,-300,-250,-0.053191,-0.833333,4700,"11.18203","0.023792","-0.1","-0.4","2026-05-07 09:41:02","2026-05-07 09:46:00","2026-05-07 16:00:00","2026-05-07 09:41:02","2026-05-07 09:46:02","put side",7368.02,7362.2
"IC-SPX-FastPT25-S2","shortcallspread","-7,420 call, +7,425 call","SPX","closed",10,0,0.2,0.15,-200,50,0.010417,0.25,4800,"0.52399","0.001092","0.25","0","2026-05-07 09:46:00","2026-05-07 09:45:00","2026-05-07 16:00:00","2026-05-07 09:42:03","2026-05-07 09:46:00","call side",7367.14,7362.92
"Nigiri-Paper-v1","shortputspread","-709 put, +704 put","SPY","closed",10,1,0.09,0.04,-90,50,0.010183,0.555556,4910,"7.37852","0.015058","0.77777778","-0.11111111","2026-05-07 09:31:00","2026-05-06 09:45:25","2026-05-08 16:00:00","2026-05-06 09:45:25","2026-05-07 09:45:12","",729.29,734.27
"IC-SPX-FastPT25-S2","shortcallspread","-7,425 call, +7,430 call","SPX","closed",10,0,0.15,0.1,-150,50,0.010309,0.333333,4850,"-0.24301","-0.000501","0.33333333","0","2026-05-07 09:42:00","2026-05-07 09:41:03","2026-05-07 16:00:00","2026-05-07 09:41:03","2026-05-07 09:42:00","call side",7368.56,7366.9
"IC-SPX-FastPT25-S2","shortputspread","-7,315 put, +7,310 put","SPX","closed",10,0,0.3,0.4,-300,-100,-0.021277,-0.333333,4700,"11.70644","0.024802","0.16666667","0","2026-05-07 09:34:00","2026-05-07 09:35:00","2026-05-07 16:00:00","2026-05-07 09:33:02","2026-05-07 09:41:01","put side",7370.67,7368.02
"IC-SPX-FastPT25-S2","shortcallspread","-7,425 call, +7,430 call","SPX","closed",10,0,0.15,0.1,-150,50,0.010309,0.333333,4850,"-3.48356","-0.007183","0.33333333","0","2026-05-07 09:41:00","2026-05-07 09:33:03","2026-05-07 16:00:00","2026-05-07 09:33:03","2026-05-07 09:41:00","call side",7370.69,7367.87
"IC-SPX-FastPT25-S2","shortputspread","-7,315 put, +7,310 put","SPX","closed",10,0,0.25,0.35,-250,-100,-0.021053,-0.4,4750,"10.64325","0.022407","0","-0.2","2026-05-07 09:31:01","2026-05-07 09:33:00","2026-05-07 16:00:00","2026-05-07 09:31:01","2026-05-07 09:33:02","put side",7372.6,7370.67
"IC-SPX-FastPT25-S2","shortcallspread","-7,430 call, +7,435 call","SPX","closed",10,0,0.15,0.1,-150,50,0.010309,0.333333,4850,"0.08181","0.000169","0.33333333","0","2026-05-07 09:33:00","2026-05-07 09:31:02","2026-05-07 16:00:00","2026-05-07 09:31:03","2026-05-07 09:33:00","call side",7372.45,7370.12
"Opening Range Breakout 60m","shortputspread","-7,290 put, +7,275 put","SPX","expired",1,0,0.55,0,-55,55,0.038062,1,1445,"28.09195","0.019414","1","0","2026-05-06 14:21:00","2026-05-06 10:47:00","2026-05-06 16:00:00","2026-05-06 10:45:02","2026-05-06 16:15:00","test a",7342.3,7365.12
"QQQ-IC-0DTE-Raw-HoldToExp","shortputspread","-686 put, +684 put","QQQ","closed",1,0,0.08,0.01,-8,7,0.036458,0.875,192,"3.57122","0.018697","1","-0.125","2026-05-06 14:35:00","2026-05-06 11:01:00","2026-05-06 16:00:00","2026-05-06 11:01:00","2026-05-06 15:50:01","put side",691.34,694.47
"QQQ-IC-0DTE-HedgeD-Conditional","shortputspread","-686 put, +684 put","QQQ","closed",26,0,0.08,0.04,-208,104,0.020833,0.5,4992,"3.57122","0.018697","0.625","-0.125","2026-05-06 12:14:00","2026-05-06 11:01:00","2026-05-06 16:00:00","2026-05-06 11:01:00","2026-05-06 12:14:11","put side",691.34,692.74
"QQQ-IC-0DTE-HedgeC-S3","shortputspread","-686 put, +684 put","QQQ","closed",26,0,0.08,0.04,-208,104,0.020833,0.5,4992,"3.57122","0.018697","0.625","-0.125","2026-05-06 12:14:00","2026-05-06 11:01:00","2026-05-06 16:00:00","2026-05-06 11:01:00","2026-05-06 12:14:11","put side",691.34,692.74
"QQQ-IC-0DTE-HedgeTest","shortputspread","-686 put, +684 put","QQQ","closed",26,0,0.08,0.04,-208,104,0.020833,0.5,4992,"3.57122","0.018697","0.625","-0.125","2026-05-06 12:14:00","2026-05-06 11:01:00","2026-05-06 16:00:00","2026-05-06 11:01:00","2026-05-06 12:14:11","put side",691.34,692.74
"QQQ-IC-0DTE-HedgeA-S1","shortputspread","-686 put, +684 put","QQQ","closed",26,0,0.08,0.04,-208,104,0.020833,0.5,4992,"3.57122","0.018697","0.625","-0.125","2026-05-06 12:14:00","2026-05-06 11:01:00","2026-05-06 16:00:00","2026-05-06 11:01:00","2026-05-06 12:14:11","put side",691.34,692.74
"QQQ-IC-0DTE-HedgeB-S2","shortputspread","-686 put, +684 put","QQQ","closed",26,0,0.08,0.09,-208,-26,-0.005208,-0.125,4992,"3.57122","0.018697","0","-0.125","2026-05-06 11:08:00","2026-05-06 11:01:00","2026-05-06 16:00:00","2026-05-06 11:01:00","2026-05-06 11:11:00","put side",691.34,691.55
"IC-SPX-FastPT25-S2","shortputspread","-7,260 put, +7,255 put","SPX","closed",10,0,0.3,0.3,-300,0,0,0,4700,"15.11282","0.032155","0.23333333","-0.06666667","2026-05-06 10:08:00","2026-05-06 10:07:00","2026-05-06 16:00:00","2026-05-06 10:07:01","2026-05-06 10:09:02","put side",7312.7,7318.12
"IC-SPX-FastPT25-S2","shortcallspread","-7,365 call, +7,370 call","SPX","closed",10,0,0.2,0.15,-200,50,0.010417,0.25,4800,"5.15833","0.010747","0.25","0.15","2026-05-06 10:08:00","2026-05-06 10:07:02","2026-05-06 16:00:00","2026-05-06 10:07:02","2026-05-06 10:08:01","call side",7311.85,7317.07
"IC-SPX-FastPT25-S2","shortcallspread","-7,360 call, +7,365 call","SPX","closed",10,0,0.1,0.25,-100,-150,-0.030612,-1.5,4900,"-5.64486","-0.01152","0","-1","2026-05-06 09:51:03","2026-05-06 09:54:00","2026-05-06 16:00:00","2026-05-06 09:51:03","2026-05-06 09:54:01","call side",7306.35,7316.35
"IC-SPX-FastPT25-S2","shortputspread","-7,250 put, +7,245 put","SPX","closed",10,0,0.25,0.15,-250,100,0.021053,0.4,4750,"10.86785","0.022784","0.4","0.08","2026-05-06 09:53:00","2026-05-06 09:51:02","2026-05-06 16:00:00","2026-05-06 09:51:02","2026-05-06 09:53:00","put side",7306.52,7314.14
"IC-SPX-FastPT25-S2","shortputspread","-7,260 put, +7,255 put","SPX","closed",10,0,0.25,0.45,-250,-200,-0.042105,-0.8,4750,"8.47193","0.017836","0.08","-0.32","2026-05-06 09:48:00","2026-05-06 09:51:00","2026-05-06 16:00:00","2026-05-06 09:42:01","2026-05-06 09:51:01","put side",7313.21,7307.18
"IC-SPX-FastPT25-S2","shortcallspread","-7,370 call, +7,375 call","SPX","closed",10,0,0.1,0.05,-100,50,0.010204,0.5,4900,"-2.5389","-0.005181","0.5","0","2026-05-06 09:51:00","2026-05-06 09:43:03","2026-05-06 16:00:00","2026-05-06 09:43:04","2026-05-06 09:51:00","call side",7312.74,7307.58
"Nigiri-Paper-v1","shortputspread","-700 put, +695 put","SPY","closed",10,1,0.11,0.04,-110,70,0.014315,0.636364,4890,"7.19364","0.014741","0.72727273","-0.18181818","2026-05-06 09:31:00","2026-05-05 10:20:00","2026-05-08 16:00:00","2026-05-05 10:00:35","2026-05-06 09:45:14","",722.22,729.26
"Nigiri-Paper-v1","shortputspread","-700 put, +695 put","SPY","closed",10,1,0.11,0.04,-110,70,0.014315,0.636364,4890,"7.19364","0.014741","0.72727273","-0.18181818","2026-05-06 09:31:00","2026-05-05 10:20:00","2026-05-08 16:00:00","2026-05-05 10:00:35","2026-05-06 09:45:13","",722.22,729.28
"IC-SPX-FastPT25-S2","shortputspread","-7,255 put, +7,250 put","SPX","closed",10,0,0.25,0.35,-250,-100,-0.021053,-0.4,4750,"11.873","0.024996","0.2","-0.08","2026-05-06 09:37:00","2026-05-06 09:35:00","2026-05-06 16:00:00","2026-05-06 09:34:02","2026-05-06 09:41:01","put side",7311.87,7314.11
"IC-SPX-FastPT25-S2","shortcallspread","-7,365 call, +7,370 call","SPX","closed",10,0,0.2,0.15,-200,50,0.010417,0.25,4800,"-1.50904","-0.003124","0.25","0","2026-05-06 09:41:00","2026-05-06 09:35:00","2026-05-06 16:00:00","2026-05-06 09:34:03","2026-05-06 09:41:00","call side",7312.37,7314.34
